frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
94380,8.2388,0.0000,241,60,59,122,102.72,37.20,3.51,0.410,6.6823,19.0912,243.1943,-3.7992,10.4162,0.0000,10.8658,10.8658,0.0000,0.0000,0.0000
94390,8.2390,0.0000,241,60,59,122,102.60,37.01,3.42,0.403,6.7598,19.0115,243.6288,-3.7984,10.3583,0.0000,10.8660,10.8660,0.0000,0.0000,0.0000
94400,8.2392,0.0000,241,60,59,122,102.62,36.81,3.18,0.403,6.8230,18.8893,243.2448,-3.7948,10.2807,0.0000,10.8661,10.8661,0.0000,0.0000,0.0000
94410,8.2394,0.0000,241,60,59,122,102.79,36.84,3.53,0.407,6.8537,18.8156,243.5963,-3.7932,10.2300,0.0000,10.8663,10.8663,0.0000,0.0000,0.0000
94420,8.2396,0.0000,241,60,59,122,103.14,36.96,4.69,0.407,6.8472,18.8444,243.8454,-3.7902,10.4674,0.0000,10.8664,10.8664,0.0000,0.0000,0.0000
94430,8.2398,0.0000,241,60,59,122,103.18,37.02,4.60,0.397,6.7732,18.8602,244.4862,-3.7836,10.3804,0.0000,10.8664,10.8664,0.0000,0.0000,0.0000
94440,8.2400,0.0000,241,60,59,122,103.13,37.04,5.65,0.400,6.7405,18.8331,243.3196,-3.7754,10.2798,0.0000,10.8665,10.8665,0.0000,0.0000,0.0000
94450,8.2402,0.0000,241,60,59,122,103.12,37.13,4.53,0.403,6.7337,18.8686,243.6679,-3.7768,10.2401,0.0000,10.8666,10.8666,0.0000,0.0000,0.0000
94460,8.2404,0.0000,241,60,59,122,103.04,37.25,4.56,0.403,6.6057,19.0071,243.6877,-3.7791,10.2953,0.0000,10.8667,10.8667,0.0000,0.0000,0.0000
94470,8.2405,0.0000,241,60,59,122,103.00,37.38,3.43,0.403,6.5125,19.1134,243.8233,-3.7833,10.3850,0.0000,10.8669,10.8669,0.0000,0.0000,0.0000
94480,8.2406,0.0000,241,60,59,122,103.05,37.44,4.48,0.407,6.5323,19.0245,243.2775,-3.7916,10.3588,0.0000,10.8669,10.8669,0.0000,0.0000,0.0000
94490,8.2408,0.0000,241,60,59,122,103.16,37.43,6.66,0.407,6.5916,18.9760,242.7678,-3.7915,10.3822,0.0000,10.8670,10.8670,0.0000,0.0000,0.0000
94500,8.2409,0.0000,241,60,59,122,103.36,37.49,4.46,0.403,6.7315,18.9321,243.6857,-3.7931,10.4776,0.0000,10.8670,10.8670,0.0000,0.0000,0.0000
94510,8.2411,0.0000,241,60,59,122,103.18,37.23,2.77,0.400,6.7679,18.8095,241.7302,-3.7878,10.5016,0.0000,10.8670,10.8670,0.0000,0.0000,0.0000
94520,8.2413,0.0000,241,60,59,122,103.12,37.05,3.18,0.407,6.7463,18.7541,244.3871,-3.7884,10.3902,0.0000,10.8670,10.8670,0.0000,0.0000,0.0000
94530,8.2416,0.0000,241,60,59,122,102.62,36.79,3.30,0.410,6.6918,18.9037,243.0076,-3.7896,10.3664,0.0000,10.8672,10.8672,0.0000,0.0000,0.0000
94540,8.2418,0.0000,241,60,59,122,102.48,36.89,3.24,0.414,6.6703,19.0138,242.9640,-3.7898,10.3635,0.0000,10.8673,10.8673,0.0000,0.0000,0.0000
94550,8.2419,0.0000,241,60,59,122,102.51,37.03,4.55,0.410,6.6083,19.0296,242.6194,-3.7882,10.3548,0.0000,10.8674,10.8674,0.0000,0.0000,0.0000
94560,8.2420,0.0000,242,61,59,122,102.61,37.09,4.60,0.410,6.5707,19.0905,242.6465,-3.7846,10.3819,0.0000,10.8673,10.8673,0.0000,0.0000,0.0000
94570,8.2421,0.0000,242,61,59,122,102.84,37.23,3.48,0.410,6.6214,19.0920,243.5286,-3.7825,10.5355,0.0000,10.8673,10.8673,0.0000,0.0000,0.0000
94580,8.2422,0.0000,242,61,59,122,102.92,37.30,3.36,0.407,6.6564,19.0528,242.6254,-3.7851,10.5087,0.0000,10.8673,10.8673,0.0000,0.0000,0.0000
94590,8.2423,0.0000,242,61,59,122,103.04,37.45,3.64,0.403,6.6509,18.9993,244.2111,-3.7868,10.3271,0.0000,10.8673,10.8673,0.0000,0.0000,0.0000
94600,8.2424,0.0000,242,61,59,122,102.92,37.35,3.40,0.414,6.5887,19.1722,242.5600,-3.7897,10.5781,0.0000,10.8674,10.8674,0.0000,0.0000,0.0000
94610,8.2426,0.0000,242,61,59,122,102.74,37.25,3.35,0.403,6.5552,19.2943,243.8484,-3.7901,10.5682,0.0000,10.8675,10.8675,0.0000,0.0000,0.0000
94620,8.2427,0.0000,242,61,59,122,102.75,37.21,4.37,0.403,6.6432,19.2090,242.2797,-3.7895,10.3958,0.0000,10.8675,10.8675,0.0000,0.0000,0.0000
94630,8.2428,0.0000,242,61,59,122,102.92,37.30,4.41,0.400,6.7207,19.0797,242.7022,-3.7870,10.3418,0.0000,10.8675,10.8675,0.0000,0.0000,0.0000
94640,8.2430,0.0000,242,61,59,122,103.09,37.34,4.34,0.403,6.7951,18.9729,243.0125,-3.7870,10.3484,0.0000,10.8676,10.8676,0.0000,0.0000,0.0000
94650,8.2432,0.0000,242,61,59,122,103.35,37.30,4.44,0.410,6.8688,18.9099,242.7115,-3.7877,10.5598,0.0000,10.8677,10.8677,0.0000,0.0000,0.0000
94660,8.2435,0.0000,242,61,59,122,103.46,37.37,4.59,0.410,6.8779,18.8956,243.4960,-3.7914,10.5476,0.0000,10.8679,10.8679,0.0000,0.0000,0.0000
94670,8.2438,0.0000,242,61,59,122,103.15,37.11,4.36,0.410,6.7849,18.9140,242.5582,-3.7869,10.5268,0.0000,10.8681,10.8681,0.0000,0.0000,0.0000
94680,8.2440,0.0000,242,61,59,122,102.98,37.11,3.15,0.410,6.7571,18.8939,242.0821,-3.7859,10.4726,0.0000,10.8682,10.8682,0.0000,0.0000,0.0000
94690,8.2442,0.0000,242,61,59,122,102.89,37.15,3.34,0.414,6.7285,18.8282,243.2262,-3.7989,10.5966,0.0000,10.8683,10.8683,0.0000,0.0000,0.0000
94700,8.2444,0.0000,242,61,59,122,102.73,37.18,3.38,0.414,6.6899,18.8327,243.6064,-3.8051,10.6962,0.0000,10.8684,10.8684,0.0000,0.0000,0.0000
94710,8.2445,0.0000,242,61,59,122,102.74,37.31,2.36,0.410,6.6944,18.8847,243.8293,-3.8026,10.5923,0.0000,10.8685,10.8685,0.0000,0.0000,0.0000
94720,8.2447,0.0000,242,61,59,122,102.98,37.36,3.58,0.407,6.8353,18.9094,244.4388,-3.7943,10.6348,0.0000,10.8684,10.8684,0.0000,0.0000,0.0000
94730,8.2448,0.0000,242,61,59,122,102.86,37.23,5.62,0.407,6.7983,18.8840,243.5973,-3.7848,10.6055,0.0000,10.8684,10.8684,0.0000,0.0000,0.0000
94740,8.2449,0.0000,242,61,59,122,102.73,37.02,2.10,0.403,6.6529,18.9591,242.6865,-3.7838,10.6036,0.0000,10.8684,10.8684,0.0000,0.0000,0.0000
94750,8.2450,0.0000,242,61,59,122,102.85,37.03,4.42,0.410,6.6960,18.9650,243.1802,-3.7869,10.6287,0.0000,10.8684,10.8684,0.0000,0.0000,0.0000
94760,8.2451,0.0000,242,61,59,122,102.95,36.98,3.25,0.414,6.8021,18.9274,242.3744,-3.7870,10.4399,0.0000,10.8684,10.8684,0.0000,0.0000,0.0000
94770,8.2451,0.0000,242,61,59,122,103.12,37.15,5.77,0.410,6.8289,18.8747,243.7521,-3.7866,10.3795,0.0000,10.8685,10.8685,0.0000,0.0000,0.0000
94780,8.2453,0.0000,242,61,59,122,102.90,37.01,4.57,0.410,6.7377,18.9734,243.2762,-3.7889,10.4017,0.0000,10.8686,10.8686,0.0000,0.0000,0.0000
94790,8.2455,0.0000,242,61,59,122,102.87,37.08,4.52,0.403,6.7453,19.0453,242.9586,-3.7874,10.3695,0.0000,10.8687,10.8687,0.0000,0.0000,0.0000
94800,8.2456,0.0000,242,61,59,122,102.91,37.31,4.52,0.407,6.7094,19.1052,242.9633,-3.7850,10.2755,0.0000,10.8688,10.8688,0.0000,0.0000,0.0000
94810,8.2457,0.0000,242,61,59,122,103.04,37.57,4.53,0.407,6.6931,19.0923,242.9017,-3.7841,10.2477,0.0000,10.8689,10.8689,0.0000,0.0000,0.0000
94820,8.2459,0.0000,242,61,59,122,103.15,37.66,3.61,0.397,6.6574,19.0164,244.2844,-3.7809,10.1419,0.0000,10.8689,10.8689,0.0000,0.0000,0.0000
94830,8.2461,0.0000,242,61,59,122,103.15,37.51,3.33,0.403,6.6429,18.8703,243.1255,-3.7743,10.1517,0.0000,10.8689,10.8689,0.0000,0.0000,0.0000
94840,8.2463,0.0000,242,61,59,122,103.23,37.64,4.52,0.407,6.6891,18.8092,243.1662,-3.7744,10.1524,0.0000,10.8690,10.8690,0.0000,0.0000,0.0000
94850,8.2465,0.0000,242,61,59,122,103.05,37.40,4.46,0.407,6.6437,18.9508,243.2040,-3.7755,10.3359,0.0000,10.8691,10.8691,0.0000,0.0000,0.0000
94860,8.2467,0.0000,242,61,59,122,102.95,37.18,2.14,0.407,6.6758,19.0231,243.0168,-3.7823,10.4369,0.0000,10.8691,10.8691,0.0000,0.0000,0.0000
94870,8.2469,0.0000,242,61,59,122,102.94,37.09,3.31,0.403,6.6601,19.0617,243.5006,-3.7891,10.4509,0.0000,10.8693,10.8693,0.0000,0.0000,0.0000
94880,8.2470,0.0000,242,61,59,122,103.02,37.27,3.32,0.414,6.6741,19.0308,243.5439,-3.7916,10.3430,0.0000,10.8694,10.8694,0.0000,0.0000,0.0000
94890,8.2472,0.0000,242,61,59,122,103.07,37.32,4.57,0.403,6.6992,18.9747,243.8383,-3.7899,10.2976,0.0000,10.8695,10.8695,0.0000,0.0000,0.0000
94900,8.2474,0.0000,242,61,59,122,103.11,37.30,4.63,0.403,6.7103,18.8969,243.2939,-3.7885,10.3670,0.0000,10.8696,10.8696,0.0000,0.0000,0.0000
94910,8.2476,0.0000,242,61,59,122,103.22,37.46,4.29,0.407,6.6856,18.8970,242.6209,-3.7871,10.4107,0.0000,10.8697,10.8697,0.0000,0.0000,0.0000
94920,8.2478,0.0000,242,61,59,122,103.37,37.65,4.47,0.414,6.6506,18.8588,243.0088,-3.7864,10.3237,0.0000,10.8698,10.8698,0.0000,0.0000,0.0000
94930,8.2480,0.0000,242,61,59,122,103.35,37.75,3.24,0.414,6.6835,18.8263,243.0444,-3.7886,10.3420,0.0000,10.8699,10.8699,0.0000,0.0000,0.0000
94940,8.2481,0.0000,242,61,59,122,103.26,37.85,4.35,0.414,6.6846,18.8851,242.4496,-3.7905,10.3350,0.0000,10.8700,10.8700,0.0000,0.0000,0.0000
94950,8.2483,0.0000,242,61,59,122,103.27,37.84,4.47,0.410,6.6498,18.9690,243.1240,-3.7890,10.6025,0.0000,10.8701,10.8700,0.0000,0.0000,0.0000
94960,8.2485,0.0000,242,61,59,122,103.10,37.58,4.77,0.414,6.6275,19.0546,243.6528,-3.7902,10.6149,0.0000,10.8701,10.8701,0.0000,0.0000,0.0000
94970,8.2486,0.0000,242,61,59,122,103.17,37.58,4.44,0.414,6.7007,19.0733,242.1918,-3.7924,10.5765,0.0000,10.8702,10.8702,0.0000,0.0000,0.0000
94980,8.2487,0.0000,242,61,59,122,103.09,37.65,4.53,0.414,6.6661,19.1591,242.6221,-3.7921,10.4533,0.0000,10.8703,10.8703,0.0000,0.0000,0.0000
94990,8.2488,0.0000,242,61,59,122,102.96,37.55,3.00,0.407,6.6742,19.1164,241.8671,-3.7894,10.3516,0.0000,10.8704,10.8704,0.0000,0.0000,0.0000
95000,8.2490,0.0000,242,61,59,122,102.77,37.36,1.95,0.400,6.6126,18.9718,242.1820,-3.7809,10.4386,0.0000,10.8704,10.8704,0.0000,0.0000,0.0000
95010,8.2491,0.0000,242,61,59,122,102.55,36.97,2.03,0.403,6.5067,18.9959,243.2337,-3.7848,10.6172,0.0000,10.8704,10.8704,0.0000,0.0000,0.0000
95020,8.2492,0.0000,242,61,59,122,102.66,36.92,2.11,0.403,6.5105,18.9889,243.0616,-3.7873,10.8048,0.0000,10.8702,10.8702,0.0000,0.0000,0.0000
95030,8.2492,0.0000,242,61,59,122,102.82,37.04,2.28,0.403,6.5932,18.9745,243.1400,-3.7868,10.6368,0.0000,10.8701,10.8701,0.0000,0.0000,0.0000
95040,8.2493,0.0000,242,61,59,122,102.86,37.18,3.40,0.403,6.6115,18.9660,243.2136,-3.7854,10.5156,0.0000,10.8701,10.8701,0.0000,0.0000,0.0000
95050,8.2494,0.0000,242,61,59,122,102.98,37.47,2.15,0.410,6.6543,18.9611,243.0026,-3.7848,10.3462,0.0000,10.8702,10.8702,0.0000,0.0000,0.0000
95060,8.2495,0.0000,242,61,59,122,102.85,37.50,3.43,0.410,6.5925,19.1252,243.0742,-3.7865,10.3900,0.0000,10.8703,10.8703,0.0000,0.0000,0.0000
95070,8.2496,0.0000,242,61,59,122,102.66,37.35,4.53,0.407,6.5943,19.2176,242.3258,-3.7867,10.4013,0.0000,10.8705,10.8705,0.0000,0.0000,0.0000
95080,8.2498,0.0000,242,61,59,122,102.80,37.02,3.20,0.407,6.6540,19.0935,242.6572,-3.7914,10.4079,0.0000,10.8706,10.8706,0.0000,0.0000,0.0000
95090,8.2500,0.0000,242,61,59,122,103.00,36.85,3.09,0.407,6.7700,18.9422,242.9100,-3.7968,10.6500,0.0000,10.8706,10.8706,0.0000,0.0000,0.0000
95100,8.2502,0.0000,242,61,59,122,103.09,36.80,3.30,0.400,6.7655,18.7906,242.7980,-3.7989,10.7934,0.0000,10.8705,10.8705,0.0000,0.0000,0.0000
95110,8.2503,0.0000,242,61,59,122,103.07,36.93,4.53,0.407,6.6778,18.8272,243.3947,-3.8025,10.6791,0.0000,10.8706,10.8706,0.0000,0.0000,0.0000
95120,8.2505,0.0000,242,61,59,122,103.13,37.17,4.55,0.403,6.6463,18.8658,243.2982,-3.8013,10.5707,0.0000,10.8707,10.8707,0.0000,0.0000,0.0000
95130,8.2506,0.0000,242,61,59,122,103.12,37.27,5.66,0.407,6.6717,18.8734,242.9675,-3.7957,10.4628,0.0000,10.8709,10.8709,0.0000,0.0000,0.0000
95140,8.2508,0.0000,242,61,59,122,103.20,37.48,4.44,0.410,6.6981,18.8293,243.8280,-3.7941,10.3766,0.0000,10.8711,10.8711,0.0000,0.0000,0.0000
95150,8.2510,0.0000,242,61,59,122,103.23,37.52,4.43,0.414,6.7092,18.7742,242.7351,-3.7880,10.3241,0.0000,10.8713,10.8713,0.0000,0.0000,0.0000
95160,8.2513,0.0000,242,61,59,122,103.40,37.36,2.81,0.403,6.7851,18.7281,241.8088,-3.7871,10.5367,0.0000,10.8714,10.8714,0.0000,0.0000,0.0000
95170,8.2518,0.0000,242,61,59,122,102.76,36.94,3.17,0.403,6.9709,18.7898,242.4002,-3.8323,13.0747,0.0000,10.8717,10.8717,0.0000,0.0000,0.0000
95180,8.2521,0.0000,242,61,59,122,102.50,36.81,3.10,0.403,7.1607,19.0233,242.3224,-3.8369,13.1611,0.0000,10.8719,10.8719,0.0000,0.0000,0.0000
95190,8.2521,0.0000,242,61,59,122,102.23,36.54,4.91,0.403,7.0154,19.0568,243.6691,-3.8219,11.9107,0.0000,10.8718,10.8718,0.0000,0.0000,0.0000
95200,8.2522,0.0000,242,61,59,122,102.17,36.47,3.20,0.403,7.1288,19.1262,242.9614,-3.8145,11.0949,0.0000,10.8713,10.8713,0.0000,0.0000,0.0000
95210,8.2522,0.0000,242,61,59,122,102.14,36.56,4.57,0.400,6.8920,19.2226,243.3983,-3.8050,10.9938,0.0000,10.8711,10.8711,0.0000,0.0000,0.0000
95220,8.2522,0.0000,242,61,59,122,102.31,36.66,6.95,0.397,6.6905,19.1469,243.2074,-3.8003,10.8048,0.0000,10.8710,10.8710,0.0000,0.0000,0.0000
95230,8.2522,0.0000,242,61,59,122,102.47,36.84,4.54,0.400,6.6743,19.0934,242.6290,-3.7982,10.5619,0.0000,10.8710,10.8710,0.0000,0.0000,0.0000
95240,8.2523,0.0000,242,61,59,122,102.61,36.95,4.53,0.403,6.7306,19.0204,242.8614,-3.7976,10.3451,0.0000,10.8711,10.8711,0.0000,0.0000,0.0000
95250,8.2525,0.0000,242,61,59,122,102.83,36.92,4.60,0.397,6.8254,18.9555,243.2925,-3.7924,10.3474,0.0000,10.8712,10.8712,0.0000,0.0000,0.0000
95260,8.2528,0.0000,242,61,59,122,103.00,37.07,4.51,0.397,6.8653,18.9266,243.1855,-3.7898,10.3687,0.0000,10.8713,10.8713,0.0000,0.0000,0.0000
95270,8.2530,0.0000,242,61,59,122,103.13,37.29,4.53,0.403,6.8826,18.9166,243.4274,-3.7878,10.2868,0.0000,10.8715,10.8715,0.0000,0.0000,0.0000
95280,8.2533,0.0000,242,61,59,122,103.24,37.57,3.31,0.403,6.8974,18.9217,243.4720,-3.7863,10.2158,0.0000,10.8717,10.8717,0.0000,0.0000,0.0000
95290,8.2535,0.0000,242,61,59,122,103.10,37.58,4.58,0.403,6.7960,19.0168,243.6894,-3.7867,10.2306,0.0000,10.8720,10.8720,0.0000,0.0000,0.0000
95300,8.2538,0.0000,242,61,59,122,103.03,37.44,5.75,0.403,6.7092,19.0666,243.3230,-3.7834,10.3831,0.0000,10.8721,10.8721,0.0000,0.0000,0.0000
95310,8.2540,0.0000,242,61,59,122,103.14,37.17,3.36,0.400,6.7143,18.9924,243.0738,-3.7830,10.7364,0.0000,10.8721,10.8721,0.0000,0.0000,0.0000
95320,8.2543,0.0000,242,61,59,122,103.19,37.09,4.60,0.393,6.8047,18.9979,243.3197,-3.7860,10.7750,0.0000,10.8720,10.8720,0.0000,0.0000,0.0000
95330,8.2545,0.0000,242,61,59,122,103.33,37.05,3.12,0.393,6.9701,18.9336,242.9244,-3.7893,10.5732,0.0000,10.8720,10.8720,0.0000,0.0000,0.0000
95340,8.2548,0.0000,242,61,59,122,103.27,37.00,4.44,0.403,6.8636,18.8885,243.2966,-3.7887,10.4466,0.0000,10.8722,10.8722,0.0000,0.0000,0.0000
95350,8.2550,0.0000,242,61,59,122,103.21,37.08,3.35,0.403,6.7548,18.8429,243.9200,-3.7911,10.3465,0.0000,10.8724,10.8724,0.0000,0.0000,0.0000
95360,8.2553,0.0000,242,61,59,122,103.09,37.11,3.23,0.407,6.6711,18.7953,243.9845,-3.7814,10.3041,0.0000,10.8726,10.8726,0.0000,0.0000,0.0000
95370,8.2555,0.0000,242,61,59,122,103.22,37.20,3.06,0.407,6.7030,18.7338,243.1739,-3.7776,10.4494,0.0000,10.8727,10.8728,0.0000,0.0000,0.0000
95380,8.2557,0.0000,242,61,59,122,103.45,37.35,3.23,0.400,6.7459,18.6729,243.9983,-3.7773,10.7408,0.0000,10.8728,10.8729,0.0000,0.0000,0.0000
95390,8.2559,0.0000,242,61,59,122,103.37,37.17,4.66,0.397,6.8325,18.5940,245.5558,-3.7780,10.6710,0.0000,10.8730,10.8730,0.0000,0.0000,0.0000
95400,8.2562,0.0000,242,61,59,122,102.88,36.78,4.45,0.397,6.6859,18.7652,242.7682,-3.7801,10.7866,0.0000,10.8731,10.8731,0.0000,0.0000,0.0000
95410,8.2563,0.0000,242,61,59,122,102.81,36.82,4.39,0.407,6.6308,18.8363,242.9763,-3.7815,10.7167,0.0000,10.8732,10.8732,0.0000,0.0000,0.0000
95420,8.2564,0.0000,241,60,59,122,102.77,36.74,4.44,0.403,6.6250,18.8345,243.0487,-3.7818,10.6905,0.0000,10.8731,10.8731,0.0000,0.0000,0.0000
95430,8.2564,0.0000,241,60,59,122,102.87,36.93,4.41,0.403,6.6887,18.8191,242.9395,-3.7820,10.5524,0.0000,10.8732,10.8732,0.0000,0.0000,0.0000
95440,8.2565,0.0000,241,60,59,122,102.99,37.06,4.34,0.403,6.7690,18.8295,243.6043,-3.7791,10.3857,0.0000,10.8732,10.8732,0.0000,0.0000,0.0000
95450,8.2566,0.0000,241,60,59,122,102.87,36.98,3.06,0.403,6.7865,18.7619,242.0926,-3.7731,10.3107,0.0000,10.8734,10.8734,0.0000,0.0000,0.0000
95460,8.2568,0.0000,241,60,59,122,103.03,37.03,3.02,0.407,6.8015,18.7465,242.3024,-3.7740,10.5000,0.0000,10.8734,10.8734,0.0000,0.0000,0.0000
95470,8.2570,0.0000,241,60,59,122,103.07,37.08,4.26,0.407,6.8249,18.8248,241.9926,-3.7740,10.5294,0.0000,10.8735,10.8735,0.0000,0.0000,0.0000
95480,8.2572,0.0000,241,60,59,122,103.13,37.16,3.12,0.403,6.8259,18.8394,242.7507,-3.7786,10.4888,0.0000,10.8735,10.8735,0.0000,0.0000,0.0000
95490,8.2574,0.0000,241,60,59,122,103.14,37.25,3.08,0.407,6.8291,18.8202,242.7444,-3.7820,10.4333,0.0000,10.8736,10.8736,0.0000,0.0000,0.0000
95500,8.2576,0.0000,241,60,59,122,102.88,37.25,3.16,0.407,6.7587,18.8439,242.9446,-3.7827,10.3934,0.0000,10.8737,10.8737,0.0000,0.0000,0.0000
95510,8.2578,0.0000,241,60,59,122,102.87,37.28,3.39,0.410,6.7444,18.8589,243.4167,-3.7809,10.3624,0.0000,10.8737,10.8737,0.0000,0.0000,0.0000
95520,8.2579,0.0000,241,60,59,122,102.75,37.12,0.50,0.403,6.6800,18.9618,242.9062,-3.7798,10.3656,0.0000,10.8738,10.8738,0.0000,0.0000,0.0000
95530,8.2581,0.0000,241,60,59,122,102.77,36.87,3.25,0.403,6.6194,19.1366,242.9620,-3.7756,10.7251,0.0000,10.8738,10.8738,0.0000,0.0000,0.0000
95540,8.2582,0.0000,241,60,59,122,102.82,36.91,4.62,0.403,6.6476,19.1665,243.1416,-3.7732,10.6995,0.0000,10.8738,10.8738,0.0000,0.0000,0.0000
95550,8.2583,0.0000,241,60,59,122,102.89,36.99,3.27,0.407,6.7015,19.1013,242.9779,-3.7750,10.5333,0.0000,10.8738,10.8738,0.0000,0.0000,0.0000
95560,8.2583,0.0000,241,60,59,122,102.98,37.01,4.57,0.403,6.7851,18.9896,243.3313,-3.7842,10.4254,0.0000,10.8738,10.8738,0.0000,0.0000,0.0000
95570,8.2584,0.0000,241,60,59,122,102.96,37.02,4.75,0.400,6.7734,18.9156,243.7355,-3.7935,10.6472,0.0000,10.8737,10.8737,0.0000,0.0000,0.0000
95580,8.2585,0.0000,241,60,59,122,102.99,37.08,5.82,0.403,6.7149,18.8645,243.2022,-3.7949,10.6793,0.0000,10.8737,10.8738,0.0000,0.0000,0.0000
95590,8.2586,0.0000,241,60,59,122,102.97,37.12,4.59,0.407,6.6916,18.9205,242.7912,-3.7924,10.5843,0.0000,10.8739,10.8739,0.0000,0.0000,0.0000
95600,8.2588,0.0000,241,60,59,122,103.06,37.31,3.28,0.407,6.7482,18.9322,242.8291,-3.7906,10.4441,0.0000,10.8740,10.8740,0.0000,0.0000,0.0000
95610,8.2590,0.0000,241,60,59,122,103.15,37.32,4.46,0.414,6.7840,18.8998,242.3417,-3.7856,10.5572,0.0000,10.8741,10.8741,0.0000,0.0000,0.0000
95620,8.2592,0.0000,241,60,59,122,103.30,37.53,4.70,0.407,6.8044,18.8834,243.8216,-3.7855,10.5780,0.0000,10.8742,10.8742,0.0000,0.0000,0.0000
95630,8.2595,0.0000,241,60,59,122,102.97,37.28,3.35,0.410,6.6744,19.0722,243.3300,-3.7894,10.9703,0.0000,10.8744,10.8744,0.0000,0.0000,0.0000
95640,8.2597,0.0000,241,60,59,122,102.97,37.47,3.24,0.410,6.6676,19.1504,242.5590,-3.7923,10.9656,0.0000,10.8745,10.8745,0.0000,0.0000,0.0000
95650,8.2598,0.0000,241,60,59,122,103.03,37.64,3.29,0.417,6.6747,19.1087,242.4961,-3.7913,10.6392,0.0000,10.8746,10.8746,0.0000,0.0000,0.0000
95660,8.2599,0.0000,241,60,59,122,103.06,37.65,4.57,0.403,6.7321,19.0682,243.8333,-3.7933,10.4846,0.0000,10.8746,10.8746,0.0000,0.0000,0.0000
95670,8.2601,0.0000,241,60,59,122,103.00,37.39,4.41,0.407,6.7422,18.9423,243.0321,-3.7859,10.5992,0.0000,10.8746,10.8746,0.0000,0.0000,0.0000
95680,8.2602,0.0000,241,60,59,122,103.08,37.16,4.07,0.403,6.7411,18.8918,243.0169,-3.7841,10.6547,0.0000,10.8747,10.8747,0.0000,0.0000,0.0000
95690,8.2604,0.0000,242,61,59,122,102.90,36.89,4.30,0.403,6.6412,18.9278,242.6258,-3.7836,10.9310,0.0000,10.8747,10.8747,0.0000,0.0000,0.0000
95700,8.2606,0.0000,242,61,59,122,102.90,36.88,4.32,0.400,6.6501,18.9531,242.6761,-3.7859,10.9500,0.0000,10.8748,10.8748,0.0000,0.0000,0.0000
95710,8.2606,0.0000,242,61,59,122,103.06,36.96,4.49,0.403,6.7005,18.9139,243.3135,-3.7902,10.7639,0.0000,10.8747,10.8747,0.0000,0.0000,0.0000
95720,8.2606,0.0000,242,61,59,122,103.08,37.05,4.56,0.400,6.7144,18.9061,243.1231,-3.7906,10.6401,0.0000,10.8746,10.8746,0.0000,0.0000,0.0000
95730,8.2607,0.0000,242,61,59,122,103.14,37.15,4.62,0.403,6.7500,18.9006,243.1925,-3.7896,10.4759,0.0000,10.8745,10.8745,0.0000,0.0000,0.0000
95740,8.2608,0.0000,242,61,59,122,103.18,37.26,4.57,0.410,6.7426,18.9140,243.0682,-3.7885,10.3733,0.0000,10.8746,10.8746,0.0000,0.0000,0.0000
95750,8.2610,0.0000,242,61,59,122,103.08,37.36,3.36,0.410,6.7261,18.9858,243.1106,-3.7871,10.3329,0.0000,10.8748,10.8748,0.0000,0.0000,0.0000
95760,8.2612,0.0000,242,61,59,122,102.75,37.16,3.49,0.410,6.7269,18.9460,243.5399,-3.7832,10.2679,0.0000,10.8750,10.8750,0.0000,0.0000,0.0000
95770,8.2614,0.0000,242,61,59,122,102.81,37.04,3.14,0.403,6.7404,18.8908,242.2256,-3.7839,10.4646,0.0000,10.8750,10.8750,0.0000,0.0000,0.0000
95780,8.2615,0.0000,242,61,59,122,102.91,37.16,1.95,0.400,6.7924,18.8832,242.8284,-3.7835,10.4094,0.0000,10.8751,10.8751,0.0000,0.0000,0.0000
95790,8.2617,0.0000,242,61,59,122,102.82,37.10,3.42,0.403,6.6846,18.9982,243.3399,-3.7853,10.4672,0.0000,10.8752,10.8752,0.0000,0.0000,0.0000
95800,8.2618,0.0000,242,61,59,122,102.85,37.10,4.58,0.407,6.7031,18.9449,243.3001,-3.7889,10.6241,0.0000,10.8751,10.8751,0.0000,0.0000,0.0000
95810,8.2619,0.0000,242,61,59,122,102.93,37.21,4.49,0.407,6.7530,18.8841,243.1295,-3.7917,10.5476,0.0000,10.8752,10.8752,0.0000,0.0000,0.0000
95820,8.2620,0.0000,242,61,59,122,103.01,37.36,3.23,0.407,6.8115,18.8699,243.1131,-3.7901,10.3567,0.0000,10.8753,10.8753,0.0000,0.0000,0.0000
95830,8.2621,0.0000,242,61,59,122,103.07,37.58,5.66,0.410,6.8096,18.8968,243.3725,-3.7885,10.2168,0.0000,10.8755,10.8755,0.0000,0.0000,0.0000
95840,8.2624,0.0000,242,61,59,122,103.21,37.38,5.64,0.410,6.7442,19.0308,243.3159,-3.7906,10.7279,0.0000,10.8756,10.8756,0.0000,0.0000,0.0000
95850,8.2626,0.0000,242,61,59,122,103.31,37.37,4.44,0.414,6.8186,19.0358,242.7486,-3.7922,10.8779,0.0000,10.8757,10.8757,0.0000,0.0000,0.0000
95860,8.2628,0.0000,242,61,59,122,103.40,37.58,4.50,0.407,6.8764,19.0103,243.0661,-3.7927,10.6682,0.0000,10.8758,10.8758,0.0000,0.0000,0.0000
